TransactionAmt,fraud_probability,risk_tier,actual,HourOfDay,card6
87.95,0.0018261098,Clear,0,21,2
57.95,1.2337492e-05,Clear,0,23,2
47.95,0.0052105174,Clear,0,10,2
529.0,0.011603218,Clear,0,15,2
50.0,0.00025243114,Clear,0,2,1
39.0,0.0066814106,Clear,0,12,2
117.0,0.00017243356,Clear,0,22,1
67.95,8.783551e-06,Clear,0,22,2
335.0,0.009660819,Clear,0,23,2
58.95,0.00025579342,Clear,0,4,2
107.95,2.2046097e-05,Clear,0,18,2
39.0,0.00015821129,Clear,0,12,2
115.0,0.0013966942,Clear,0,0,2
17.038,0.012882331,Clear,0,1,2
25.95,0.00074691675,Clear,0,18,2
92.0,0.020190403,Clear,0,18,1
59.0,0.0013403848,Clear,0,2,2
26.95,0.00034952455,Clear,0,19,2
107.95,0.0038444116,Clear,0,15,2
117.0,0.027962364,Clear,0,19,2
10.0,0.00061204954,Clear,0,4,2
77.0,0.0034773448,Clear,0,2,2
201.0,0.022115279,Clear,0,9,2
1260.8,0.0022901096,Clear,0,2,1
450.0,0.9437857,Critical Risk,1,2,2
75.0,7.051806e-05,Clear,0,17,1
100.0,0.0025740527,Clear,0,20,2
554.0,0.0067062327,Clear,0,22,2
171.0,0.012758966,Clear,0,0,2
59.0,0.0001389857,Clear,0,23,2
117.0,0.004911079,Clear,0,0,2
59.0,0.0001993585,Clear,0,12,2
28.101,0.29093564,Clear,0,23,1
445.0,0.011181331,Clear,0,23,2
29.99,0.00032501385,Clear,0,16,2
57.95,0.0010353028,Clear,0,17,2
15.0,0.0005605366,Clear,0,22,2
47.95,2.4191037e-05,Clear,0,5,2
445.0,0.76426005,Critical Risk,1,17,1
117.0,0.008611162,Clear,0,23,2
117.0,0.011347978,Clear,0,12,2
33.95,0.00019535108,Clear,0,16,2
59.0,0.00022491184,Clear,0,22,2
336.11,0.0029383237,Clear,0,21,1
34.5,0.007127821,Clear,0,23,2
31.0,0.0013170795,Clear,0,22,1
35.95,4.9297573e-06,Clear,0,2,2
48.95,0.00047720363,Clear,0,15,2
18.889,0.0020554115,Clear,0,16,2
35.95,2.6241218e-05,Clear,0,22,2
59.0,0.007254435,Clear,0,18,2
226.0,0.00010710723,Clear,0,14,1
92.0,0.0011341744,Clear,0,22,2
49.0,0.0003561385,Clear,0,18,1
117.0,0.00014357112,Clear,0,21,2
107.95,0.0011054376,Clear,0,21,2
50.0,0.0006302924,Clear,0,13,1
9.099,0.00025247398,Clear,0,0,2
30.95,0.00024158749,Clear,0,3,2
335.0,0.0022603301,Clear,0,1,2
25.95,1.4498997e-05,Clear,0,19,2
100.0,0.015156878,Clear,0,14,2
171.0,0.00040464773,Clear,0,22,2
59.0,0.0047735865,Clear,0,18,2
206.0,0.26176128,Clear,0,22,2
29.95,6.570211e-05,Clear,0,17,2
272.0,0.0004527578,Clear,0,3,2
20.0,0.0018633318,Clear,0,21,1
100.0,0.9906826,Critical Risk,1,5,1
54.0,0.94831914,Critical Risk,1,16,2
335.0,0.0022216241,Clear,0,14,2
30.95,7.567421e-05,Clear,0,15,2
107.95,3.661638e-05,Clear,0,16,2
31.95,0.00011329097,Clear,0,2,2
50.0,0.0019119468,Clear,0,16,2
250.0,0.002739549,Clear,0,14,1
200.0,0.0067878263,Clear,0,16,2
26.585,0.018071193,Clear,0,4,1
77.95,0.00011915043,Clear,0,21,2
57.95,1.5708354e-05,Clear,0,0,2
159.95,5.4683376e-05,Clear,0,12,1
10.332,0.071023375,Clear,0,5,2
50.0,0.0085134115,Clear,0,16,1
12.585,0.0037026554,Clear,0,18,2
206.0,0.0046567344,Clear,0,18,2
75.0,0.003413546,Clear,0,22,2
59.0,0.04144876,Clear,0,23,2
57.95,0.00023251296,Clear,0,18,2
268.0,0.0013764505,Clear,0,23,1
59.95,0.0004806517,Clear,0,20,2
107.95,0.0033487314,Clear,0,20,2
80.359,0.026735494,Clear,0,16,2
107.95,5.067502e-06,Clear,0,23,2
77.0,0.00026069398,Clear,0,19,2
226.0,0.011582815,Clear,0,16,2
1022.47,0.0017351344,Clear,0,19,1
59.0,0.000493636,Clear,0,18,2
44.0,0.24905337,Clear,0,16,1
75.0,0.0030492365,Clear,0,16,2
59.0,0.0058661,Clear,0,1,2
36.95,1.8610011e-05,Clear,0,14,2
77.0,0.0035413238,Clear,0,17,2
97.0,0.011890945,Clear,0,23,2
77.95,0.00043014067,Clear,0,23,2
50.0,0.03806683,Clear,0,10,2
213.0,0.014154642,Clear,0,16,2
2131.99,0.014625604,Clear,0,23,1
159.95,3.2994092e-05,Clear,0,1,1
107.95,4.4353932e-05,Clear,0,17,2
34.747,0.0022265182,Clear,0,16,2
10.99,0.00017972631,Clear,0,18,2
21.338,0.00059571525,Clear,0,15,2
36.95,0.0010121405,Clear,0,20,2
50.0,0.0054711346,Clear,0,3,2
40.0,0.00057979574,Clear,0,14,2
67.95,0.001535625,Clear,0,18,2
82.95,0.017624976,Clear,0,11,2
141.0,0.00023226812,Clear,0,0,2
49.0,0.004800019,Clear,0,4,1
53.95,3.8189977e-05,Clear,0,21,2
280.0,0.0029753326,Clear,0,11,2
57.96,5.437345e-06,Clear,0,21,2
134.95,0.0015401022,Clear,0,18,2
139.437,0.0031801865,Clear,0,22,1
495.95,0.0012450644,Clear,0,17,1
57.95,1.464156e-05,Clear,0,20,2
694.95,0.00034036965,Clear,0,16,2
50.0,3.4941834e-06,Clear,0,14,2
44.5,0.0012496612,Clear,0,23,2
390.0,0.04614068,Clear,1,16,2
25.95,0.0060112467,Clear,0,1,2
103.97,0.0016346975,Clear,0,1,2
68.95,0.0017165501,Clear,0,15,2
39.0,0.0015448123,Clear,0,17,2
59.0,0.000493561,Clear,0,16,2
29.0,0.0011517846,Clear,0,3,2
159.0,0.00012089897,Clear,0,22,2
45.0,0.00061746425,Clear,0,0,2
12.943,0.007866187,Clear,0,4,2
57.95,7.529386e-05,Clear,0,3,2
67.95,0.0040565664,Clear,0,0,2
44.0,0.0013175381,Clear,0,22,2
108.95,8.044441e-06,Clear,0,11,2
467.95,0.0012686906,Clear,0,17,2
117.0,0.0041298494,Clear,0,16,2
39.0,0.00033366506,Clear,0,1,2
88.499,0.0047910297,Clear,0,21,2
75.0,0.0024630679,Clear,0,18,2
57.95,0.0017397576,Clear,0,19,1
360.0,0.009436133,Clear,0,21,2
57.95,0.0010896235,Clear,0,11,2
21.751,0.020830559,Clear,0,23,2
24.47,0.004507678,Clear,0,19,1
295.0,0.02974222,Clear,0,5,2
35.527,0.013111544,Clear,0,16,1
193.0,0.003543591,Clear,0,12,2
117.0,0.00013858314,Clear,0,13,2
63.97,7.425369e-05,Clear,0,19,2
30.95,8.28385e-05,Clear,0,14,2
29.0,2.3703791e-05,Clear,0,20,2
59.0,0.0119964825,Clear,0,17,2
25.0,0.00020918903,Clear,0,15,2
68.5,0.0022784956,Clear,0,20,1
35.95,0.00014473894,Clear,0,14,2
226.0,0.0012193193,Clear,0,18,2
335.0,0.0011543774,Clear,0,20,2
107.0,0.0004401701,Clear,0,20,2
50.0,0.01694122,Clear,0,23,1
80.0,0.0018562999,Clear,0,17,2
445.0,0.012613459,Clear,0,21,2
57.95,0.0018709583,Clear,0,20,2
117.0,0.00077144103,Clear,0,17,2
15.0,0.00042616966,Clear,0,21,2
108.95,0.012759608,Clear,0,0,2
404.0,0.03049023,Clear,0,17,2
77.95,8.5325344e-05,Clear,0,2,2
100.0,0.0046215686,Clear,0,0,1
117.0,0.0026645698,Clear,0,17,2
500.0,0.0013400516,Clear,0,9,2
9.678,0.051775135,Clear,0,4,1
317.5,2.9554669e-05,Clear,0,21,1
335.0,0.0005299544,Clear,0,11,2
40.723,0.008259442,Clear,0,20,2
583.95,0.00096173,Clear,0,21,1
67.95,9.047171e-05,Clear,0,2,2
107.95,0.00019765017,Clear,0,1,2
280.0,0.0051500886,Clear,0,0,2
39.0,0.00019096953,Clear,0,19,2
107.95,0.00028621074,Clear,0,16,2
25.95,0.00040477252,Clear,0,15,2
107.95,5.2746956e-05,Clear,0,18,2
50.0,0.14220738,Clear,1,19,2
57.95,0.002083307,Clear,0,23,2
61.95,0.00030327137,Clear,0,1,2
821.47,0.001464317,Clear,0,17,1
25.014,0.006287426,Clear,0,7,1
57.95,3.811288e-05,Clear,0,21,2
25.739,0.006593206,Clear,0,3,1
473.95,0.005200877,Clear,0,17,1
59.0,0.0044339253,Clear,0,20,2
311.95,0.026826704,Clear,0,1,2
75.0,0.0062515037,Clear,0,18,1
25.0,0.04565486,Clear,0,1,2
15.0,6.2178675e-05,Clear,0,5,1
151.0,0.0027089873,Clear,0,21,2
280.0,8.302775e-05,Clear,0,15,2
141.745,0.0008823625,Clear,0,20,2
226.0,0.013140624,Clear,0,4,2
59.0,0.00036152662,Clear,0,10,2
450.0,0.9952496,Critical Risk,1,13,1
286.95,0.0002223642,Clear,0,11,2
29.0,0.0022264884,Clear,0,1,2
57.95,5.477711e-05,Clear,0,23,2
117.0,1.1791648e-05,Clear,0,4,2
1116.66,0.0010111092,Clear,0,14,1
171.0,0.00047617106,Clear,0,2,2
108.95,0.0020441797,Clear,0,21,2
42.0,0.00030908565,Clear,0,20,2
77.0,0.0005831609,Clear,0,1,2
67.95,0.00013480792,Clear,0,4,2
125.0,0.0050464864,Clear,0,18,2
100.0,0.0057685734,Clear,0,15,1
92.0,0.0003719821,Clear,0,0,2
78.571,0.008115253,Clear,0,16,1
25.0,0.123340435,Clear,0,12,2
44.5,0.00054733764,Clear,0,23,2
450.0,0.37905443,Clear,1,0,1
45.95,0.00020978045,Clear,0,1,2
25.0,6.64823e-05,Clear,0,18,1
21.764,0.006297677,Clear,0,2,2
226.0,0.018668968,Clear,0,3,1
35.95,0.0002524653,Clear,0,0,2
216.0,0.00013445206,Clear,0,18,2
171.0,0.013616652,Clear,0,22,2
100.0,0.0014145256,Clear,0,14,1
8.57,0.0036850716,Clear,0,16,1
25.95,7.540315e-05,Clear,0,20,2
100.0,0.0026512672,Clear,0,16,2
50.0,0.005641684,Clear,0,0,1
554.0,0.0010354088,Clear,0,13,2
150.0,0.00020747063,Clear,0,14,1
25.95,0.00012422405,Clear,0,13,2
150.0,0.0018710892,Clear,0,14,1
354.92,0.0007921401,Clear,0,16,1
97.0,0.01569312,Clear,0,23,2
280.0,0.00036814768,Clear,0,17,1
335.0,0.0007262743,Clear,0,13,2
241.95,0.0006717748,Clear,0,18,2
34.0,0.001854073,Clear,0,22,2
100.0,0.0007235321,Clear,0,18,2
57.95,2.2749087e-05,Clear,0,13,2
107.95,0.00014432853,Clear,0,20,2
57.95,0.00028472362,Clear,0,2,2
67.95,0.0061800433,Clear,0,20,2
52.381,0.005312936,Clear,0,5,2
50.0,0.0020908238,Clear,0,17,1
29.0,0.00069764035,Clear,0,19,2
49.0,0.0022077048,Clear,0,20,2
100.0,0.013884773,Clear,0,4,2
25.419,0.035310157,Clear,0,20,1
20.0,0.0066395495,Clear,0,16,1
30.0,0.0038187925,Clear,0,21,2
54.0,0.0017526654,Clear,0,23,2
97.397,0.013473243,Clear,0,4,1
57.95,0.00077172444,Clear,0,3,2
159.95,0.00022531148,Clear,0,22,2
117.0,0.00031633285,Clear,0,18,2
12.068,0.0018628618,Clear,0,21,2
36.5,0.0016129799,Clear,0,14,2
1200.0,0.01148317,Clear,0,15,1
49.0,0.003413525,Clear,0,3,2
67.95,0.0002679568,Clear,0,0,2
226.0,0.00046878055,Clear,0,15,2
218.0,0.000575566,Clear,0,16,2
49.0,0.0014829554,Clear,0,1,2
95.0,0.0085576875,Clear,0,20,1
52.95,0.00591268,Clear,0,13,2
222.48,0.002694793,Clear,0,1,1
18.851,0.00814349,Clear,0,20,2
44.5,0.0015835215,Clear,0,21,2
45.0,0.002382235,Clear,0,16,2
77.0,0.010698405,Clear,0,20,2
17.159,0.0029280595,Clear,0,12,2
57.95,0.0026589823,Clear,0,0,2
57.95,0.00040527893,Clear,0,13,2
25.0,0.0016570077,Clear,0,19,1
34.0,0.0053236187,Clear,0,14,2
108.5,0.00613255,Clear,0,1,2
30.95,7.391938e-05,Clear,0,12,2
394.95,0.0020338509,Clear,0,20,1
29.0,0.00091471267,Clear,0,19,2
200.0,0.010889737,Clear,0,23,2
58.95,0.00081099145,Clear,0,18,2
107.95,0.0002464957,Clear,0,1,2
97.0,0.0003089192,Clear,0,20,2
39.0,0.0036002041,Clear,0,5,2
100.0,0.00018129757,Clear,0,14,1
50.0,0.0009932134,Clear,0,18,2
117.0,0.00016108404,Clear,0,22,2
107.95,0.00046310146,Clear,0,19,2
108.31,0.00044470115,Clear,0,5,1
34.0,0.0016687552,Clear,0,1,2
57.95,0.00018143348,Clear,0,1,2
57.95,0.0021954286,Clear,0,1,2
58.65,0.0050707883,Clear,0,19,2
57.95,0.0011311667,Clear,0,16,2
554.0,0.06420234,Clear,0,1,2
44.0,0.00048412447,Clear,0,20,2
107.95,0.00011428116,Clear,0,0,2
67.95,0.0010368115,Clear,0,1,1
107.0,0.00020721817,Clear,0,17,2
23.608,0.018636543,Clear,0,16,2
20.0,0.0010677278,Clear,0,19,1
171.0,0.0047722026,Clear,0,18,2
100.0,0.008995808,Clear,0,17,2
226.0,0.00012024088,Clear,0,14,2
51.0,2.171164e-05,Clear,0,20,2
46.99,0.0010862222,Clear,0,0,1
67.95,0.0010505434,Clear,0,16,2
119.632,0.0028820483,Clear,0,17,2
78.95,7.1390554e-05,Clear,0,21,1
38.915,0.059557825,Clear,0,14,2
112.99,0.00064576097,Clear,0,16,2
106.098,0.001660177,Clear,0,1,1
226.0,0.04092146,Clear,0,18,2
92.99,0.014182077,Clear,0,21,1
35.95,0.00020713659,Clear,0,10,2
25.95,8.74773e-05,Clear,0,10,2
20.0,0.0003305026,Clear,0,0,2
49.672,0.0020354039,Clear,0,0,2
159.95,0.00019012921,Clear,0,14,2
226.0,0.0021451958,Clear,0,3,2
87.0,0.0028817907,Clear,0,17,2
117.0,0.0024826615,Clear,0,20,1
57.95,0.00058639806,Clear,0,5,2
95.0,0.00020889007,Clear,0,16,2
125.0,0.006662197,Clear,0,20,1
441.0,0.0027410723,Clear,0,19,1
514.95,0.0018397954,Clear,0,23,1
100.0,4.2424206e-05,Clear,0,15,1
61.95,9.927827e-05,Clear,0,12,2
113.0,4.2540112e-05,Clear,0,22,2
25.0,0.0062886206,Clear,0,17,2
59.0,0.001100838,Clear,0,18,2
59.0,0.08410234,Clear,0,22,1
49.0,0.0017421873,Clear,0,14,1
411.95,8.189519e-05,Clear,0,18,2
209.95,0.00030139924,Clear,0,23,2
117.0,0.0031898848,Clear,0,22,2
115.459,0.004135158,Clear,0,5,2
209.95,2.9204619e-05,Clear,0,14,1
34.742,0.052067246,Clear,0,5,1
200.0,0.001394737,Clear,0,12,2
59.0,0.002743876,Clear,0,22,2
226.0,0.1184674,Clear,0,14,2
57.95,4.3039367e-05,Clear,0,16,2
57.95,2.2261718e-05,Clear,0,14,2
57.95,3.1247142e-05,Clear,0,5,2
408.81,0.00066769205,Clear,0,21,1
200.0,0.011605782,Clear,0,12,1
108.95,0.00012617176,Clear,0,15,2
141.0,0.0045264484,Clear,0,21,2
47.95,0.001330875,Clear,0,15,1
233.0,0.00952558,Clear,0,0,2
70.543,0.059599794,Clear,0,19,2
57.95,3.4563745e-05,Clear,0,12,2
41.0,0.0004605069,Clear,0,11,2
56.434,0.9922261,Critical Risk,1,16,1
15.95,2.4702449e-05,Clear,0,14,2
58.95,0.0013621333,Clear,0,21,2
57.95,0.00013595776,Clear,0,19,2
39.0,0.021728631,Clear,1,0,2
35.95,0.00020896317,Clear,0,18,2
335.0,0.0016008737,Clear,0,15,1
43.95,7.033357e-05,Clear,0,14,2
40.95,0.0048771254,Clear,0,14,2
160.5,0.0023390383,Clear,0,19,1
926.95,0.00046539516,Clear,0,18,1
35.95,0.00020761232,Clear,0,20,2
171.0,0.0024815602,Clear,0,21,2
150.0,0.002955166,Clear,0,14,1
57.95,4.0977888e-05,Clear,0,17,2
48.95,2.2657265e-05,Clear,0,3,2
29.606,0.014297214,Clear,0,18,2
117.0,0.0003916171,Clear,0,18,1
108.95,0.00042608945,Clear,0,22,2
47.95,4.1368206e-05,Clear,0,0,2
59.0,0.00022140014,Clear,0,0,2
100.0,0.0017476295,Clear,0,17,2
59.0,0.0024505998,Clear,0,23,2
59.0,0.0009761099,Clear,0,15,2
47.95,1.771081e-05,Clear,0,11,2
52.95,0.00013319972,Clear,0,23,2
200.0,0.00043202154,Clear,0,19,1
150.0,0.0041929316,Clear,0,18,2
57.95,4.1036623e-05,Clear,0,16,2
49.0,0.0009462022,Clear,0,2,2
57.95,0.00087225036,Clear,0,20,2
21.812,0.06768113,Clear,0,0,2
604.95,0.0006311313,Clear,0,13,2
25.0,0.0004340831,Clear,0,3,1
100.0,0.0011395926,Clear,0,3,1
49.0,0.0020117604,Clear,0,1,2
53.97,0.0001020445,Clear,0,16,2
11.238,0.015048495,Clear,0,4,2
335.0,0.001747171,Clear,0,20,2
107.95,0.0005001778,Clear,0,0,2
59.0,0.019578397,Clear,0,23,2
445.0,0.04129235,Clear,0,16,1
200.0,0.20601654,Clear,1,0,2
449.95,0.00026276542,Clear,0,22,2
209.95,1.3977175e-05,Clear,0,19,1
6.344,0.009724297,Clear,0,21,2
57.95,0.0019733713,Clear,0,1,2
44.0,2.9990088e-05,Clear,0,22,2
107.0,7.3650735e-05,Clear,0,21,2
49.0,0.00679927,Clear,0,2,2
87.95,0.0008053458,Clear,0,20,1
255.0,0.027636154,Clear,0,22,2
311.95,0.0005905522,Clear,0,23,2
77.0,0.0052928245,Clear,0,20,2
445.0,0.00030596586,Clear,0,16,2
49.0,0.000509575,Clear,0,23,2
59.0,0.0041633747,Clear,0,20,1
39.0,0.04339469,Clear,0,20,2
50.0,0.002561263,Clear,0,2,2
39.0,0.0009490141,Clear,0,3,2
206.0,0.00010865834,Clear,0,21,2
54.569,0.021773579,Clear,0,20,2
173.0,0.0039665294,Clear,0,4,2
100.0,0.0002848988,Clear,0,15,2
60.0,4.6153793e-05,Clear,0,17,2
35.95,0.0021601408,Clear,0,0,2
150.0,0.037816826,Clear,0,23,2
59.0,0.013129387,Clear,0,18,2
117.0,0.0005127432,Clear,0,14,2
150.0,0.0010036497,Clear,0,23,2
511.95,0.0004735247,Clear,0,16,2
445.0,0.0037144877,Clear,0,18,2
56.5,0.021100404,Clear,1,18,2
350.0,8.5361804e-05,Clear,0,2,1
160.95,0.00016498551,Clear,0,17,2
59.0,0.0071431072,Clear,0,23,2
59.0,0.0014990723,Clear,0,20,2
54.5,0.0074389875,Clear,0,19,2
400.0,0.022373186,Clear,1,4,1
225.0,0.092518836,Clear,0,22,1
49.0,0.0022045413,Clear,0,22,2
57.95,1.0493334e-05,Clear,0,2,2
58.95,0.00824861,Clear,0,16,2
209.95,0.003929244,Clear,0,18,2
77.95,5.2735995e-05,Clear,0,1,2
115.95,0.0002494572,Clear,0,23,2
57.95,0.0030206968,Clear,0,13,2
49.0,0.0027397834,Clear,0,22,2
100.0,0.0012022754,Clear,0,17,1
39.0,0.0013686534,Clear,0,2,1
300.0,0.0045614326,Clear,0,18,2
159.95,0.00091881497,Clear,0,17,2
445.0,4.0615447e-05,Clear,0,15,2
47.95,0.00019506109,Clear,0,23,1
50.0,0.00026658943,Clear,0,16,2
50.0,0.0016251991,Clear,0,16,2
100.0,0.0011258128,Clear,0,18,1
54.453,0.024989612,Clear,0,21,2
29.0,0.008425617,Clear,0,16,2
107.95,0.003303537,Clear,0,19,2
150.0,0.0060498244,Clear,0,15,1
200.0,0.006685244,Clear,0,21,2
62.95,3.965806e-05,Clear,0,21,2
53.979,0.0028791158,Clear,0,16,2
93.95,0.00040151627,Clear,0,15,2
554.0,0.0043286467,Clear,0,21,2
255.02,0.003957726,Clear,0,15,2
107.95,0.0006215699,Clear,0,10,2
653.35,0.00389228,Clear,0,17,1
150.0,0.003927751,Clear,0,21,1
107.95,1.3522159e-05,Clear,0,17,2
39.0,0.012290126,Clear,0,18,1
25.0,0.008054045,Clear,0,19,1
100.0,6.918607e-05,Clear,0,2,1
35.95,0.00011365086,Clear,0,12,2
67.95,0.0040128464,Clear,0,5,2
104.393,0.00063880836,Clear,0,14,2
47.95,0.0038217814,Clear,0,1,2
35.95,0.0003281629,Clear,0,2,2
117.0,0.0002428498,Clear,0,1,2
150.0,0.041563734,Clear,0,16,1
250.0,0.0014953214,Clear,0,16,1
107.95,2.0031417e-05,Clear,0,14,2
226.0,0.00036445644,Clear,0,17,2
25.535,0.018953882,Clear,0,22,2
131.0,0.00045816222,Clear,0,15,2
261.95,3.42515e-05,Clear,0,21,1
25.0,0.0022115042,Clear,0,0,1
609.85,0.0041608624,Clear,0,22,1
87.95,0.0007871644,Clear,0,1,2
100.0,0.0034495625,Clear,0,13,2
554.0,0.022266977,Clear,0,17,1
150.0,0.028691733,Clear,0,13,1
171.0,0.0003656646,Clear,0,13,2
57.95,5.0675393e-05,Clear,0,18,2
14.14,0.0075676194,Clear,1,14,2
67.95,0.00053595984,Clear,0,21,2
149.95,0.013812814,Clear,0,16,2
57.95,0.042174052,Clear,0,3,2
87.95,0.0035180417,Clear,0,1,1
34.0,3.0347668e-05,Clear,0,3,2
54.5,0.00032287638,Clear,0,18,2
107.95,1.185972e-05,Clear,0,0,2
48.95,0.0002206215,Clear,0,20,2
171.0,8.949122e-05,Clear,0,18,2
73.95,0.0008711901,Clear,0,1,2
57.95,0.00062219286,Clear,0,21,1
35.0,0.00022762232,Clear,0,16,2
100.0,0.0007758818,Clear,0,14,2
50.0,0.0007836912,Clear,0,5,2
107.95,0.001012535,Clear,0,23,2
261.95,5.404607e-05,Clear,0,14,2
49.0,0.00040105547,Clear,0,17,2
107.95,7.987597e-05,Clear,0,19,2
25.95,0.011770686,Clear,0,17,2
139.95,9.142405e-05,Clear,0,3,2
50.0,0.007614685,Clear,0,21,1
12.5,0.0042037726,Clear,0,1,2
554.0,0.035281353,Clear,0,16,2
335.0,0.004697237,Clear,0,18,1
67.95,2.2249767e-05,Clear,0,16,2
11.66,0.014153126,Clear,0,3,2
100.0,0.009306249,Clear,0,21,1
100.0,0.001268057,Clear,0,15,1
280.0,0.0061527207,Clear,0,0,1
209.95,0.00049798563,Clear,0,15,2
150.0,0.99556005,Critical Risk,1,23,1
41.0,0.00040336215,Clear,0,18,2
209.95,0.0019158178,Clear,0,12,2
335.0,0.0023055035,Clear,0,20,1
32.627,0.052426662,Clear,0,9,2
68.5,0.013226816,Clear,0,17,2
100.0,0.00062011403,Clear,0,14,1
36.088,5.4420143e-05,Clear,0,20,2
26.95,0.00021922059,Clear,0,22,1
92.0,0.0002487971,Clear,0,14,2
226.0,8.078386e-05,Clear,0,20,1
250.0,0.028171532,Clear,0,4,2
52.0,6.159707e-05,Clear,0,0,2
43.343,0.00019092164,Clear,0,14,2
112.99,0.0010636436,Clear,0,17,2
793.04,0.00017157842,Clear,0,2,2
103.97,0.00070911634,Clear,0,20,2
57.95,7.890843e-05,Clear,0,22,2
117.0,0.0051584216,Clear,0,17,2
34.0,0.002239492,Clear,0,15,2
57.95,0.0011614597,Clear,0,19,2
25.0,0.0532221,Clear,0,1,2
25.0,0.0013387728,Clear,0,1,2
60.662,0.21145701,Clear,0,1,2
24.0,0.018670412,Clear,0,11,2
554.0,0.0017797922,Clear,0,9,2
884.0,0.0091174925,Clear,0,20,2
600.0,0.00024891028,Clear,0,9,2
38.669,0.007119794,Clear,0,22,2
69.0,0.010191063,Clear,0,21,2
57.95,0.00040143475,Clear,0,22,2
157.0,0.017754983,Clear,0,17,2
115.0,0.0001841417,Clear,0,22,2
56.5,0.027828963,Clear,0,0,1
554.0,0.33899453,Clear,1,16,2
306.95,0.0039264583,Clear,0,17,2
57.95,0.00025933151,Clear,0,15,2
171.0,3.997946e-05,Clear,0,12,2
141.0,0.9975708,Critical Risk,1,20,1
77.217,0.0016110928,Clear,0,18,2
30.95,0.00090176635,Clear,0,4,2
7.929,0.99986184,Critical Risk,1,6,2
107.95,0.000121441335,Clear,0,23,1
32.881,0.93718773,Critical Risk,1,16,2
117.0,0.0005582184,Clear,0,15,2
5.0,0.013019069,Clear,0,21,2
100.0,0.23281863,Clear,0,1,1
12.5,0.002477007,Clear,0,18,2
52.695,0.00034961718,Clear,0,18,1
107.95,0.00015382047,Clear,0,21,2
59.0,0.00013358307,Clear,0,15,2
117.0,0.0021082538,Clear,0,16,1
52.95,0.00048180748,Clear,0,20,2
300.0,0.00055020454,Clear,0,21,1
28.217,0.00042118045,Clear,0,15,2
107.95,0.0024669936,Clear,0,6,2
34.0,0.00092882547,Clear,0,19,2
35.95,0.00011765783,Clear,0,1,2
17.159,0.006055691,Clear,0,19,2
265.0,0.0006854476,Clear,0,17,1
99.95,0.00023035578,Clear,0,1,2
56.381,0.0072013317,Clear,0,23,2
36.252,0.0061780964,Clear,0,20,2
23.95,1.8145836e-05,Clear,0,11,2
100.0,0.0018018563,Clear,0,2,2
311.95,0.00067330984,Clear,0,13,1
57.95,2.647154e-06,Clear,0,11,1
71.686,0.058405604,Clear,0,15,2
57.95,0.00010980921,Clear,0,19,2
221.99,0.002771444,Clear,0,23,2
77.95,8.959028e-05,Clear,0,18,2
554.0,0.022549424,Clear,0,0,2
1862.95,0.0034380516,Clear,0,14,2
250.0,0.0010823692,Clear,0,19,1
25.95,2.5329993e-05,Clear,0,11,2
57.95,0.0026225233,Clear,0,20,2
311.95,0.00015630126,Clear,0,15,1
43.97,0.00034588872,Clear,0,20,2
40.119,0.022628827,Clear,0,15,1
42.95,0.00015985948,Clear,0,21,2
64.013,0.49645904,Suspicious,0,20,2
50.0,0.00035239576,Clear,0,15,2
58.95,0.0019827953,Clear,0,4,2
34.0,0.01862109,Clear,0,16,2
50.414,0.0030290673,Clear,0,14,2
75.0,0.0050297715,Clear,0,2,2
25.95,5.3387008e-05,Clear,0,21,2
594.95,0.003963887,Clear,0,19,1
59.0,0.029792866,Clear,0,17,2
34.0,0.012338384,Clear,0,13,2
250.0,0.0001822352,Clear,0,16,1
49.0,0.06059795,Clear,0,14,1
57.95,0.00061080826,Clear,0,0,2
57.95,0.00075450493,Clear,0,13,2
59.0,0.00076666096,Clear,0,20,2
29.0,0.0046315314,Clear,0,3,2
107.95,0.004659956,Clear,0,5,2
117.0,0.002545191,Clear,0,19,2
30.95,0.00013313876,Clear,0,1,2
107.95,1.847095e-05,Clear,0,22,2
236.95,0.008546981,Clear,0,2,2
58.95,0.00206719,Clear,0,4,1
43.623,0.00046952986,Clear,0,18,2
29.0,0.0029477458,Clear,1,20,2
159.95,2.3675848e-05,Clear,0,1,1
59.0,0.0051412964,Clear,0,1,2
50.0,0.0070181126,Clear,0,12,2
19.939,0.008504285,Clear,0,19,2
75.0,0.00079471833,Clear,0,21,1
57.95,0.00024237168,Clear,0,19,2
30.0,0.0003183344,Clear,0,18,2
19.455,0.0077489233,Clear,0,19,2
454.95,0.000247481,Clear,0,15,2
209.95,0.00028411567,Clear,0,14,2
117.0,0.538645,Suspicious,1,23,2
44.774,0.019779805,Clear,0,16,1
75.0,0.04384003,Clear,0,0,1
335.0,0.002909997,Clear,0,17,2
53.97,0.0007236035,Clear,0,21,2
77.95,0.00055783277,Clear,0,18,2
34.0,0.0006475735,Clear,0,5,2
100.0,0.001653499,Clear,0,13,1
24.0,0.00040329774,Clear,0,20,2
25.0,0.0010783559,Clear,0,23,2
311.95,0.040423613,Clear,0,5,2
405.97,0.0025645127,Clear,0,22,2
40.0,5.9995902e-05,Clear,0,1,2
1104.0,0.13482055,Clear,0,18,2
500.0,0.00081626506,Clear,0,16,2
530.5,8.668701e-05,Clear,0,22,2
150.0,0.0033511466,Clear,0,4,1
59.0,0.00011909817,Clear,0,0,2
